login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
jalajthanaki,jalajthanaki/Sentiment_Analysis,2017-12-18T18:42:01Z,11,11,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/Simplify_Logistic_Regression,2018-06-18T12:52:58Z,8,8,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/skorch,2018-08-15T05:24:22Z,0,0,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
jalajthanaki,jalajthanaki/SpaceInvaders_gamingbot,2018-02-24T12:50:52Z,4,4,Python,True,True,
jalajthanaki,jalajthanaki/stanford-cs-229-machine-learning,2018-09-19T04:30:42Z,2,2,,True,True,MIT License
jalajthanaki,jalajthanaki/stock_price_prediction,2017-12-11T16:46:42Z,17,17,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/studio,2019-01-21T16:13:17Z,0,0,Python,True,True,Apache License 2.0
jalajthanaki,jalajthanaki/T2F,2018-07-02T05:50:42Z,0,0,Python,True,True,MIT License
jalajthanaki,jalajthanaki/tensorflow,2018-01-18T13:29:18Z,2,2,C++,True,False,Apache License 2.0
jalajthanaki,jalajthanaki/tensorly,2018-07-09T09:29:15Z,0,0,Python,True,True,Other
jalajthanaki,jalajthanaki/tensorly-notebooks,2018-07-09T09:28:59Z,0,0,Jupyter Notebook,True,True,
jalajthanaki,jalajthanaki/test,2019-07-06T15:05:45Z,0,0,,True,True,
jalajthanaki,jalajthanaki/UnsupervisedMT,2018-08-16T05:50:18Z,1,1,Python,True,False,Other
jalajthanaki,jalajthanaki/vllm,2023-12-20T09:48:49Z,0,0,,True,False,Apache License 2.0
jalajthanaki,jalajthanaki/word2vec-graph,2018-03-12T04:13:28Z,1,1,Python,True,True,
alisolanki,alisolanki/ai-presentation,2024-08-02T09:50:31Z,0,0,,True,True,
alisolanki,alisolanki/aimeos-typo3,2021-04-25T09:16:26Z,0,0,PHP,True,True,GNU General Public License v3.0
alisolanki,alisolanki/ALI,2022-05-03T17:50:43Z,0,0,,True,True,
alisolanki,alisolanki/alislnk-main-website,2022-04-09T21:40:51Z,2,2,HTML,True,True,
alisolanki,alisolanki/ali_portfolio_flutter,2021-11-19T18:12:55Z,15,15,Dart,True,True,
alisolanki,alisolanki/amplication,2023-02-19T06:10:27Z,0,0,,True,True,Other
alisolanki,alisolanki/binance-api-postman,2021-09-10T18:40:08Z,0,0,,True,True,MIT License
alisolanki,alisolanki/boilerplate-saas,2023-05-29T13:42:00Z,0,0,TypeScript,True,True,
alisolanki,alisolanki/BubbleSeekBar,2019-11-29T09:39:35Z,1,1,,True,True,
alisolanki,alisolanki/Bulk-Whatsapp-message,2020-09-23T14:13:12Z,1,1,Python,True,True,GNU General Public License v3.0
alisolanki,alisolanki/ButtonPress,2019-09-18T05:36:34Z,1,1,Kotlin,True,True,
alisolanki,alisolanki/Carbon-emissions,2020-01-23T19:14:39Z,1,1,Kotlin,True,True,
alisolanki,alisolanki/Carbon-emissions-2,2020-04-17T20:29:17Z,1,1,Python,True,True,
alisolanki,alisolanki/celbrare_app,2024-03-23T13:36:47Z,0,0,C++,True,True,
alisolanki,alisolanki/choo,2023-02-19T06:07:03Z,0,0,,True,True,MIT License
alisolanki,alisolanki/CircleMenu,2019-10-05T16:51:14Z,1,1,,True,True,
alisolanki,alisolanki/clothx-Ecom,2019-09-18T05:29:36Z,1,1,,True,True,MIT License
alisolanki,alisolanki/codespace-template,2022-07-04T06:18:34Z,0,0,EJS,True,True,MIT License
alisolanki,alisolanki/covid-pnemonia-detect,2021-05-10T13:07:45Z,1,1,Jupyter Notebook,True,True,Other
alisolanki,alisolanki/covid19india-react,2020-04-18T18:43:24Z,1,1,JavaScript,True,True,MIT License
alisolanki,alisolanki/cryptocurrency-price-tracker,2023-10-08T11:35:05Z,0,0,Python,True,True,GNU General Public License v3.0
alisolanki,alisolanki/django,2023-03-06T12:05:45Z,0,0,Python,True,True,
alisolanki,alisolanki/emotion-ai-sentiment-analysis,2023-02-11T10:35:45Z,25,25,Python,True,True,
alisolanki,alisolanki/examples,2023-02-13T12:10:44Z,0,0,TypeScript,True,False,
alisolanki,alisolanki/expense-tracker-reactjs,2021-04-30T19:24:27Z,0,0,JavaScript,True,True,
alisolanki,alisolanki/fireship.io-website-fork,2022-09-17T12:06:42Z,0,0,,True,True,
alisolanki,alisolanki/fundme,2021-04-25T06:00:42Z,1,1,JavaScript,True,True,MIT License
alisolanki,alisolanki/GuestIn,2019-11-04T15:31:17Z,4,4,JavaScript,True,False,
alisolanki,alisolanki/hacker_news,2021-01-07T14:36:06Z,0,0,Dart,True,True,
alisolanki,alisolanki/hashlips_art_engine,2021-10-16T10:09:43Z,0,0,,True,True,MIT License
alisolanki,alisolanki/Hospipro,2020-02-02T00:00:35Z,1,1,,True,True,
alisolanki,alisolanki/Hsrah00,2023-02-19T06:22:18Z,0,0,,True,True,
alisolanki,alisolanki/Human_Scream_Detection_using_ml_and_deep_learning,2024-04-02T22:12:16Z,0,0,,True,True,
alisolanki,alisolanki/imbuzi-coming-soon,2023-05-28T13:15:31Z,6,6,CSS,True,True,
alisolanki,alisolanki/Incubate-Hack-2020,2020-06-26T09:47:47Z,2,2,Dart,True,True,
alisolanki,alisolanki/instagram-bot-python,2021-05-04T18:22:54Z,11,11,Python,True,True,
alisolanki,alisolanki/Investo-Crypt,2021-12-12T16:38:30Z,1,1,Dart,True,True,
alisolanki,alisolanki/kanban-table-by-codeium,2023-10-29T11:25:52Z,1,1,JavaScript,True,True,
alisolanki,alisolanki/KASU-Token,2022-12-28T18:45:17Z,0,0,Solidity,True,True,
alisolanki,alisolanki/krix-portfolio-gatsby,2023-10-30T00:10:42Z,0,0,,True,True,
alisolanki,alisolanki/LoginPage,2020-05-29T21:21:31Z,47,47,Dart,True,True,MIT License
alisolanki,alisolanki/matic-docs,2021-04-23T20:40:52Z,0,0,CSS,True,True,
alisolanki,alisolanki/Maximum-Token-Contract,2021-08-05T03:45:24Z,1,1,,True,True,
alisolanki,alisolanki/mediumish-vuepress-blog-theme,2021-12-26T05:49:55Z,0,0,Vue,True,True,MIT License
alisolanki,alisolanki/MERN-Ecommerce-Project,2021-12-15T13:56:14Z,1,1,JavaScript,True,True,
alisolanki,alisolanki/metarizz-nextjs,2023-12-26T08:24:39Z,0,0,CSS,True,True,
alisolanki,alisolanki/Miss-Rose-Bot,2021-08-03T17:53:43Z,0,0,Python,True,True,GNU General Public License v3.0
alisolanki,alisolanki/msc-explorer-main,2022-12-02T08:19:17Z,0,0,TypeScript,True,True,MIT License
alisolanki,alisolanki/my-first-angular-app,2020-07-26T08:45:35Z,1,1,TypeScript,True,True,
alisolanki,alisolanki/newssum-ai-service-snet,2023-12-28T14:28:09Z,0,0,JavaScript,True,True,
alisolanki,alisolanki/nextjs-notion-starter-kit,2022-08-07T11:36:02Z,0,0,TypeScript,True,False,MIT License
alisolanki,alisolanki/NFT-with-Shopify-Shop,2022-11-01T17:17:11Z,1,1,JavaScript,True,True,
alisolanki,alisolanki/novela-hugo-starter,2021-12-26T05:23:06Z,0,0,,True,True,MIT License
alisolanki,alisolanki/openai-startup-name-generator,2022-12-17T09:50:20Z,37,37,JavaScript,True,True,
alisolanki,alisolanki/Personality-Test,2020-04-24T20:36:18Z,1,1,Dart,True,True,
alisolanki,alisolanki/Portfolio,2019-11-20T20:02:19Z,80,80,HTML,True,True,
alisolanki,alisolanki/programmersdate,2020-06-26T07:50:36Z,0,0,Dart,True,True,
alisolanki,alisolanki/QuickChat,2021-04-16T09:14:50Z,0,0,Java,True,True,
alisolanki,alisolanki/quickstart-js,2020-02-26T17:03:31Z,0,0,,True,True,Apache License 2.0
alisolanki,alisolanki/scientific-celery-6c06e,2021-08-13T20:15:13Z,0,0,JavaScript,True,True,Other
alisolanki,alisolanki/Show-World,2020-09-19T15:42:09Z,1,1,,True,True,MIT License
alisolanki,alisolanki/Snake-Game,2019-09-18T16:45:54Z,2,2,Java,True,True,
alisolanki,alisolanki/snet-cli,2023-12-20T03:44:59Z,0,0,,True,False,MIT License
alisolanki,alisolanki/snet-sdk-js,2023-11-04T18:03:59Z,0,0,,True,True,MIT License
alisolanki,alisolanki/snet-sdk-js-fix,2023-12-23T10:13:21Z,0,0,JavaScript,True,True,MIT License
alisolanki,alisolanki/SociallyDistant,2020-04-28T12:44:48Z,0,0,,True,True,
alisolanki,alisolanki/solidity,2022-05-20T15:34:33Z,0,0,,True,False,GNU General Public License v3.0
alisolanki,alisolanki/startup,2020-02-02T09:53:21Z,1,1,Python,True,True,
alisolanki,alisolanki/TensorFlow-COVID-19-Prediction,2020-04-21T13:50:46Z,2,2,Jupyter Notebook,True,True,
alisolanki,alisolanki/TensorFlow-Start,2020-04-16T14:11:15Z,1,1,Jupyter Notebook,True,True,
alisolanki,alisolanki/text_editor_app,2024-04-04T07:54:34Z,0,0,C++,True,True,
alisolanki,alisolanki/TheGorgeousOtp,2020-07-02T12:04:27Z,0,0,Dart,True,True,MIT License
alisolanki,alisolanki/tictactoe_angular,2021-04-02T15:01:22Z,0,0,Python,True,True,
alisolanki,alisolanki/todo_reactjs,2021-04-19T03:10:08Z,1,1,JavaScript,True,True,
alisolanki,alisolanki/trollfacetoken,2024-10-27T13:09:20Z,0,0,,True,True,
alisolanki,alisolanki/Voting-DApp,2021-04-10T14:20:08Z,1,1,JavaScript,True,True,MIT License
alisolanki,alisolanki/watermelongang-website,2022-09-18T18:30:09Z,0,0,CSS,True,True,
alisolanki,alisolanki/web3events-notion,2022-09-29T20:29:01Z,1,1,TypeScript,True,True,MIT License
alisolanki,alisolanki/Welcome-to-Open-Source,2023-02-19T06:31:20Z,2143,2143,,True,True,
alisolanki,alisolanki/youtube-to-anchor-podcast,2022-07-09T07:53:54Z,0,0,,True,True,
alisolanki,alisolanki/youtube-to-anchorfm,2023-05-23T10:51:22Z,1,1,JavaScript,True,True,MIT License
ForceGT,ForceGT/AquaPromptum,2022-10-25T05:48:48Z,17,17,Swift,True,True,
ForceGT,ForceGT/ArtlistDL,2022-06-06T10:21:52Z,3,3,Dart,True,True,
ForceGT,ForceGT/BeatingHeart,2019-07-12T18:04:43Z,0,0,HTML,True,True,
ForceGT,ForceGT/BMSAssignment,2023-03-05T14:49:41Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/bytemask,2024-06-02T08:17:25Z,0,0,,True,False,Apache License 2.0
ForceGT,ForceGT/Chrome_pass_stealer,2020-04-19T13:09:39Z,0,0,,True,True,
ForceGT,ForceGT/COMPILER-DESIGNS,2020-04-01T10:18:24Z,0,0,,True,True,MIT License
ForceGT,ForceGT/contact_picker,2020-10-13T08:55:55Z,0,0,,True,False,"BSD 3-Clause ""New"" or ""Revised"" License"
ForceGT,ForceGT/credixco_music,2020-11-26T11:21:26Z,0,0,Dart,True,True,
ForceGT,ForceGT/CurrencyConverter,2019-12-11T12:03:29Z,0,0,Java,True,True,
ForceGT,ForceGT/DatePickerDialog,2018-10-02T14:19:55Z,0,0,Java,True,True,
ForceGT,ForceGT/demux_question_search,2020-11-28T11:37:12Z,0,0,Dart,True,True,
ForceGT,ForceGT/deoptfuscator,2021-04-22T05:26:21Z,0,0,,True,True,MIT License
ForceGT,ForceGT/Dexter,2020-06-05T13:56:58Z,0,0,,True,True,Apache License 2.0
ForceGT,ForceGT/DjangoPractice,2019-06-16T06:09:51Z,0,0,Python,True,True,
ForceGT,ForceGT/FirebasePractice,2019-03-31T12:29:26Z,0,0,Java,True,True,
ForceGT,ForceGT/FlutterTimeTable,2019-09-03T05:42:15Z,0,0,Dart,True,True,
ForceGT,ForceGT/ForceGT.github.io,2020-07-14T18:10:28Z,2,2,HTML,True,True,
ForceGT,ForceGT/go-todo,2022-06-27T13:41:18Z,0,0,Go,True,True,
ForceGT,ForceGT/gt_whats_bot,2020-12-07T18:47:39Z,18,18,JavaScript,True,True,
ForceGT,ForceGT/HackingWithSwift,2022-08-16T17:02:02Z,0,0,,True,True,The Unlicense
ForceGT,ForceGT/Hackintosh--MSIGL62M-7RDX,2021-01-19T06:47:08Z,7,7,ASL,True,True,
ForceGT,ForceGT/Hangman_CLI_Game,2020-07-25T12:36:48Z,0,0,Python,True,True,
ForceGT,ForceGT/HWS-UIKit,2022-07-16T05:18:19Z,0,0,Swift,True,True,
ForceGT,ForceGT/Invoicer,2020-10-05T13:28:05Z,4,4,Dart,True,True,
ForceGT,ForceGT/iPhoneSimulatorSDK,2020-10-02T06:12:56Z,7,7,,True,True,
ForceGT,ForceGT/JetCalc,2022-05-23T13:45:50Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/JustAnotherUberClone,2019-06-11T17:39:12Z,0,0,Java,True,True,
ForceGT,ForceGT/KotlinKenny,2020-07-25T10:40:22Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/MatrixView,2020-07-25T10:03:59Z,0,0,Java,True,True,
ForceGT,ForceGT/MeasureComposable,2024-08-12T11:29:17Z,3,3,Kotlin,True,True,
ForceGT,ForceGT/mlkit-android,2019-08-25T14:18:14Z,0,0,Java,True,True,Other
ForceGT,ForceGT/MoviesMVVM,2020-09-14T14:12:11Z,2,2,Java,True,True,
ForceGT,ForceGT/mpd-content-parser,2021-04-16T05:22:57Z,0,0,Python,True,True,
ForceGT,ForceGT/MVVMNews,2020-11-01T11:29:19Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/my_notekeeper,2020-01-23T18:13:41Z,0,0,Dart,True,True,
ForceGT,ForceGT/Ninja-Chat,2020-02-17T05:44:46Z,1,1,JavaScript,True,True,
ForceGT,ForceGT/PCDLab,2020-04-19T13:04:42Z,0,0,C,True,True,
ForceGT,ForceGT/PCTApi,2020-08-05T18:10:30Z,0,0,,True,True,
ForceGT,ForceGT/permission-flow-android,2022-08-30T12:03:45Z,0,0,,True,True,Apache License 2.0
ForceGT,ForceGT/PuneCoronaTracker,2020-06-15T19:47:55Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/Python_COVID_Tracker,2020-07-25T12:32:40Z,0,0,Python,True,True,
ForceGT,ForceGT/Python_Tic_Tac_Toe,2020-07-25T12:49:53Z,0,0,Python,True,True,
ForceGT,ForceGT/RatingViewSwiftUI,2021-02-16T13:57:03Z,13,13,Swift,True,True,MIT License
ForceGT,ForceGT/RatingViewSwiftUIExample,2021-02-16T18:47:57Z,2,2,Swift,True,True,
ForceGT,ForceGT/Reboot2.0,2020-07-06T17:28:54Z,1,1,,True,True,
ForceGT,ForceGT/ScreenPet,2020-07-25T14:21:12Z,0,0,Python,True,True,
ForceGT,ForceGT/Sem7-Information-Security,2021-07-18T13:13:53Z,0,0,C++,True,True,
ForceGT,ForceGT/Simple-Interest-Calculator,2020-07-25T10:50:28Z,0,0,Dart,True,True,
ForceGT,ForceGT/SimpleJavaRemoteDesktopAdministration,2019-06-24T17:11:26Z,0,0,Java,True,True,
ForceGT,ForceGT/Snake_python,2020-07-25T12:44:35Z,0,0,Python,True,True,
ForceGT,ForceGT/space_ui,2019-07-27T16:29:20Z,2,2,Dart,True,True,
ForceGT,ForceGT/spicetify-themes,2022-02-19T12:07:54Z,0,0,,True,False,MIT License
ForceGT,ForceGT/SwiftUIPractice,2021-05-23T05:19:47Z,0,0,Swift,True,True,
ForceGT,ForceGT/Tata-Sky-IPTV,2021-03-13T19:41:02Z,669,669,Python,True,True,
ForceGT,ForceGT/TataSky-Playlist-AutoUpdater,2022-10-01T09:49:44Z,1,1,,True,True,GNU General Public License v3.0
ForceGT,ForceGT/tdd_fizzbuzz_java,2020-09-04T16:38:09Z,0,0,Java,True,True,
ForceGT,ForceGT/TheVoice2,2019-10-15T04:04:05Z,1,1,Java,True,True,Apache License 2.0
ForceGT,ForceGT/TicTacToeKotlin,2020-06-01T17:33:48Z,0,0,Kotlin,True,True,
ForceGT,ForceGT/TodoList,2020-07-25T10:10:26Z,0,0,Java,True,True,
ForceGT,ForceGT/ud839_Miwok,2018-07-29T17:24:40Z,0,0,Java,True,True,Other
ForceGT,ForceGT/VirtualDressingRoom,2019-05-03T16:29:03Z,0,0,Python,True,True,
ForceGT,ForceGT/WarpUnli,2020-04-24T19:38:05Z,1,1,Python,True,True,
ForceGT,ForceGT/Weather_Widget,2020-07-25T13:48:40Z,0,0,JavaScript,True,True,
ForceGT,ForceGT/YDownloader,2020-07-25T12:57:43Z,1,1,Python,True,True,
Sahil4883,Sahil4883/7-Minute-Quote,2023-05-15T13:53:21Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/About-Page-1,2023-05-05T09:55:03Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Bank-Finder,2023-05-15T13:50:23Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/clerk-supabase-nextjs,2024-10-23T17:02:50Z,2,2,TypeScript,True,True,
Sahil4883,Sahil4883/Color-Flipper,2023-01-13T13:10:15Z,2,2,CSS,True,True,
Sahil4883,Sahil4883/Currency-Calculator,2023-11-18T15:58:10Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Full-Scale-Website,2023-11-02T16:11:10Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Fylo,2023-10-28T16:08:34Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/horizontal-Scroller,2023-05-19T14:05:09Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Hoverboard,2023-07-03T15:27:59Z,3,3,HTML,True,True,
Sahil4883,Sahil4883/Landing-page-2,2023-04-26T12:00:40Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing-page-3,2023-04-27T06:09:16Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing-page-4,2023-04-28T16:46:01Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Landing-Page-5,2023-05-06T11:22:52Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Landing_Page,2023-04-25T09:38:19Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/learn-prisma,2024-10-28T17:42:09Z,1,1,TypeScript,True,True,
Sahil4883,Sahil4883/nextjs-dashboard,2024-08-03T07:08:17Z,1,1,TypeScript,True,True,
Sahil4883,Sahil4883/Nomad-Service,2023-05-30T14:49:40Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Parallax-Effect,2023-04-12T16:02:35Z,2,2,HTML,True,True,
Sahil4883,Sahil4883/Password-Strength-Indicator,2023-05-19T16:12:16Z,1,1,CSS,True,True,
Sahil4883,Sahil4883/Promptopia,2024-10-21T15:10:42Z,3,3,JavaScript,True,True,
Sahil4883,Sahil4883/QR-Code-Component,2023-10-26T15:28:40Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/quiz-card,2024-05-29T18:11:52Z,7,7,TypeScript,True,True,
Sahil4883,Sahil4883/react-portfolio,2024-04-29T14:35:19Z,4,4,JavaScript,True,True,
Sahil4883,Sahil4883/Reviews,2023-01-15T15:01:08Z,2,2,CSS,True,True,
Sahil4883,Sahil4883/Sahil4883,2023-10-09T21:33:28Z,7,7,,True,True,
Sahil4883,Sahil4883/Sky-Jumper,2023-11-18T04:01:37Z,1,1,HTML,True,True,
Sahil4883,Sahil4883/Welcome-to-Open-Source,2023-06-30T13:41:19Z,2,2,,True,True,
Sahil4883,Sahil4883/whac-a-mole,2023-10-29T13:35:38Z,1,1,,True,True,
Sahil4883,Sahil4883/YourVehicleReview,2024-03-19T05:35:48Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/2048,2017-07-18T15:37:17Z,1,1,CSS,True,True,MIT License
yTakkar,yTakkar/AJAX-PHP-Drag-And-Drop-Processing,2017-06-20T21:45:02Z,2,2,PHP,True,True,
yTakkar,yTakkar/AJAX-PHP-Multiple-Image-Processing,2017-09-11T14:26:32Z,1,1,PHP,True,True,
yTakkar,yTakkar/angular-instant-search-backup-project,2021-08-26T13:49:08Z,0,0,PHP,True,True,
yTakkar,yTakkar/Angular-Notes-App,2017-08-31T11:04:44Z,10,10,TypeScript,True,True,
yTakkar,yTakkar/angular-notes-app-backup-project,2021-08-26T13:52:16Z,0,0,TypeScript,True,True,
yTakkar,yTakkar/angular-practice-backup-project,2021-08-26T13:58:56Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/angular-route-backup-project,2021-08-26T13:50:30Z,0,0,HTML,True,True,
yTakkar,yTakkar/angular-todo-list-backup-project,2021-08-26T13:51:23Z,0,0,HTML,True,True,
yTakkar,yTakkar/api-cheat-sheet,2020-08-22T10:23:55Z,0,0,,True,True,
yTakkar,yTakkar/automation-with-webdriver,2019-04-24T10:21:12Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/awesome-uses,2022-03-02T07:36:35Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/buddy,2017-08-22T16:48:11Z,0,0,JavaScript,True,True,MIT License
yTakkar,yTakkar/Cache-AJAX-Requests,2018-06-22T06:52:44Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/calvinqc,2020-10-27T17:03:20Z,0,0,,True,True,
yTakkar,yTakkar/chalk-animation,2017-08-16T14:45:26Z,0,0,JavaScript,True,False,MIT License
yTakkar,yTakkar/cli-notes,2017-10-08T20:27:19Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/cli-notes-app-backup-project,2021-08-26T13:56:45Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/coffeescript-backup-project,2021-08-26T13:57:47Z,0,0,CoffeeScript,True,True,
yTakkar,yTakkar/commerce,2020-10-27T17:09:39Z,0,0,TypeScript,True,True,MIT License
yTakkar,yTakkar/config-scripts,2019-01-13T13:28:16Z,0,0,HTML,True,True,
yTakkar,yTakkar/control-image-with-slide-backup-project,2021-08-26T14:02:08Z,0,0,Hack,True,True,
yTakkar,yTakkar/Control-image-With-Slider,2017-09-11T14:46:53Z,0,0,PHP,True,True,
yTakkar,yTakkar/crop-image-backup-project,2021-08-26T13:44:55Z,1,1,PHP,True,True,
yTakkar,yTakkar/css-constructor-backup-project,2021-08-26T14:03:28Z,0,0,JavaScript,True,True,MIT License
yTakkar,yTakkar/django-project-backup-project,2021-08-26T14:05:01Z,0,0,Python,True,True,
yTakkar,yTakkar/dotenv,2018-03-12T10:29:48Z,0,0,JavaScript,True,False,"BSD 2-Clause ""Simplified"" License"
yTakkar,yTakkar/embed-city-app-backup-project,2021-08-26T14:10:18Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Ember-City-App,2017-09-06T15:00:26Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/Facemash,2017-12-19T10:11:56Z,84,84,JavaScript,True,True,MIT License
yTakkar,yTakkar/fighting-boredom,2019-04-12T10:44:36Z,0,0,TypeScript,True,True,MIT License
yTakkar,yTakkar/Frapp-React-Test,2018-03-18T12:31:24Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-amp,2020-08-06T14:54:37Z,0,0,HTML,True,True,
yTakkar,yTakkar/Fun-with-animations-in-react,2019-01-19T17:53:00Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/fun-with-bit,2019-01-20T12:26:31Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-charts,2019-07-05T12:29:20Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-CoffeeScript,2017-10-09T14:55:42Z,0,0,CoffeeScript,True,True,
yTakkar,yTakkar/Fun-With-Custom-Web-Components,2018-12-02T14:18:22Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/fun-with-cypress,2019-07-04T14:10:48Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/fun-with-docker,2022-02-14T12:29:25Z,1,1,JavaScript,True,True,Apache License 2.0
yTakkar,yTakkar/fun-with-docz,2019-04-14T11:11:42Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/fun-with-firebase,2019-03-22T18:37:58Z,5,5,JavaScript,True,True,
yTakkar,yTakkar/fun-with-flow,2019-02-04T16:41:53Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-flutter,2022-02-08T06:25:50Z,1,1,Dart,True,True,
yTakkar,yTakkar/fun-with-graphql,2017-10-10T12:45:22Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-HapiJS,2017-09-20T09:13:02Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-Haskell,2017-10-14T16:02:26Z,0,0,Haskell,True,True,
yTakkar,yTakkar/Fun-With-Intersection-Observer,2018-12-09T10:30:07Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-JS-Testing,2018-03-13T18:51:28Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-mutation-observer,2019-01-26T12:10:44Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/fun-with-nextjs,2019-03-16T12:03:18Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-Perl,2017-10-16T18:30:51Z,0,0,Perl 6,True,True,
yTakkar,yTakkar/fun-with-puppeteer,2019-02-23T19:21:48Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-Python,2017-11-29T10:18:37Z,2,2,Python,True,True,
yTakkar,yTakkar/Fun-With-React-Context-API,2018-03-31T14:17:03Z,1,1,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-Ruby,2017-09-09T19:50:29Z,1,1,Ruby,True,True,
yTakkar,yTakkar/fun-with-rust,2019-03-02T16:56:18Z,1,1,Rust,True,True,
yTakkar,yTakkar/fun-with-rxjs,2019-11-25T16:04:10Z,2,2,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-ServiceWorker,2018-03-04T10:48:24Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-shell-scripting,2019-05-05T11:44:27Z,0,0,Shell,True,True,
yTakkar,yTakkar/fun-with-storybook,2019-03-16T18:04:20Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Fun-With-Styled-Components,2018-03-31T14:12:57Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/fun-with-ts,2019-02-03T08:56:27Z,0,0,TypeScript,True,True,
yTakkar,yTakkar/fun-with-workers,2019-01-12T19:47:05Z,2,2,JavaScript,True,True,MIT License
yTakkar,yTakkar/Get-User-Location,2017-07-18T17:06:36Z,3,3,JavaScript,True,True,
yTakkar,yTakkar/github-do-not-ban-us,2019-07-27T16:52:56Z,0,0,JavaScript,True,True,
yTakkar,yTakkar/Go-Mini-Social-Network,2017-09-25T19:48:52Z,306,306,Go,True,True,MIT License
yTakkar,yTakkar/Go-React-User-System,2017-08-05T19:53:46Z,4,4,Go,True,True,
yTakkar,yTakkar/Go-Social-Blogging-App,2017-09-05T10:04:33Z,32,32,Go,True,True,
yTakkar,yTakkar/Go-User-System,2017-07-12T19:13:25Z,26,26,Go,True,True,
yTakkar,yTakkar/Handy-Client-Env,2018-02-25T15:36:39Z,5,5,JavaScript,True,True,
yTakkar,yTakkar/Handy-Copy,2017-07-06T20:22:03Z,12,12,JavaScript,True,True,
